bathrooms,bedrooms,beds,city,currency,id,is_business_travel_ready,is_fully_refundable,is_host_highly_rated,is_new_listing,is_rebookable,is_superhost,latitude,longitude,name,person_capacity,picture_count,price,price_with_service_fee,property_type_id,rate_type,reviews_count,room_and_property_type,room_type,room_type_category,space_type,tier_id,user_id
1,1,2,Amsterdam,EUR,14003632,false,true,false,false,false,false,52.354984380576575,4.897324610534907,"Cool, Loft like & very Spacious +Garden @the Pijp!",4,28,221,221,1,nightly,16,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,79655307
1,2,2,Amsterdam,EUR,28166995,false,true,true,true,false,false,52.3622707280761,4.857088738427486,Magnificent family stay near big parks and canals,4,21,229,229,1,nightly,2,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,113977564
1.5,3,3,Amsterdam,EUR,13242930,false,true,true,false,false,false,52.38360055040363,4.792062980776982,Lovely Family House with garden and nice terrace,4,33,225,225,2,nightly,9,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,15767558
1,4,5,Noordwijk,EUR,24053353,false,true,true,false,false,false,52.238243786945006,4.432721873018574,Charmante Villa in de Zuidduinen van Noordwijk,6,24,225,225,11,nightly,10,Gehele villa,Gehele woning/appartement,entire_home,Gehele villa,0,181072269
2,5,9,Baarn,EUR,15652836,false,true,true,false,false,false,52.21567945953274,5.276733291101814,Ruim herenhuis voor max 8 pers. te huur in Baarn,8,9,225,225,2,nightly,3,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,20121351
2,2,2,Amsterdam,EUR,27477831,false,true,true,false,false,true,52.38501622293447,4.877031343894723,Spacious Home with a View. Top Amsterdam location!,4,24,230,230,1,nightly,2,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,103651769
3,3,6,Langbroek,EUR,17041780,false,true,true,false,false,true,52.00879888884973,5.331428349039498,"Jans B&B, gezellig verbouwde koeienstal",6,16,225,225,38,nightly,23,Gehele bungalow,Gehele woning/appartement,entire_home,Gehele bungalow,0,87764700
1.5,3,6,Noordwijk,EUR,27091442,false,true,true,false,false,false,52.23227709457406,4.443596651486863,"Douza Beach House, a 3 bedroom family home",6,15,225,225,2,nightly,1,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,20749703
1,1,1,Amsterdam,EUR,3339869,false,true,false,false,false,false,52.350991044401454,4.888179625560664,Luxurious apartment near center with big garden!,2,23,225,225,1,nightly,4,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,16858308
1,2,2,Amsterdam,EUR,24214184,false,true,false,false,false,false,52.38072903237662,4.880223640226131,Cosy apartment in the city centre of Amsterdam,4,12,230,230,1,nightly,7,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,64076250
2,2,2,Leiden,EUR,26312205,false,true,false,false,false,false,52.153103813176656,4.485546481393304,Uniek appartement in het centrum van Leiden,4,11,225,225,1,nightly,1,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,10388984
1.5,2,4,Amsterdam,EUR,28274981,false,true,true,true,false,false,52.35259892166389,4.919621380300327,"Cosy, cool & complete apartment with 4 FREE bikes!",4,21,225,225,1,nightly,0,Privékamer in appartement,Privékamer,private_room,Privékamer,0,25932954
1,1,1,Amsterdam,EUR,19861238,false,true,true,false,false,true,52.38435433347983,4.876329384715318,Stylish apartment Westerpark with lovely patio.,2,23,225,225,1,nightly,27,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,32314762
1.5,2,2,Amsterdam,EUR,27620348,false,true,true,true,false,false,52.37943270947464,4.884563212285727,Appartement in de Jordaan,3,18,225,225,1,nightly,1,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,22118096
1,1,1,Amsterdam,EUR,25275733,false,true,false,false,false,false,52.383522059706145,4.870845117878762,Double floor apartment with a roof terrace,2,24,225,225,1,nightly,1,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,127413418
1,2,3,Amsterdam,EUR,26647818,false,true,true,false,false,false,52.3527932419255,5.007682951013503,Convenient stay in beautiful location!,4,15,229,229,1,nightly,1,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,107745142
1,1,2,Amsterdam,EUR,16287279,false,true,true,false,false,false,52.37279565263693,4.894436122798482,Beautiful apartment on the Dam square!,2,9,230,230,1,nightly,10,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,36506918
1,1,1,Amsterdam,EUR,19834138,false,true,true,false,false,false,52.36439122714358,4.90108594800051,City Centre Lights,2,21,225,225,1,nightly,5,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,139991538
1,3,4,Amsterdam,EUR,27350308,false,true,true,false,false,false,52.35928961639479,4.858874420516569,Super 2 FAMILY bedroom apt. incl. babyroom & roof terrace,4,24,229,229,1,nightly,2,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,113977564
1,3,5,Amsterdam,EUR,6827268,false,true,true,false,false,true,52.356049084670616,4.932236535983744,Stylish loft with roof terrace,4,10,225,225,1,nightly,34,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,35762825
1,0,1,Amsterdam,EUR,26143006,false,true,true,false,false,false,52.38256903036625,4.885983887969164,Private studio w/ jacuzzi - CENTRAL!,2,5,225,225,2,nightly,1,Privékamer in woning,Privékamer,private_room,Privékamer,0,744499
1,4,5,Rotterdam,EUR,9474240,false,true,false,false,false,false,51.918301713104086,4.44070785787707,Special&Spacious urban family house,7,16,225,225,2,nightly,51,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,21087902
2,4,6,Nieuwersluis,EUR,20567957,false,true,true,false,false,false,52.196253559121566,5.006829708709801,House on the water near Amsterdam and Utrecht,6,32,225,225,2,nightly,4,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,73331147
1.5,3,4,Amsterdam,EUR,21645378,false,true,false,false,false,false,52.360777365726875,4.941553222977119,Bright and spacious Apt. close to City Center,4,21,225,225,1,nightly,9,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,157527882
1,0,4,Amsterdam,EUR,24276106,false,true,true,false,false,false,52.373888665195025,4.877234411837177,"Penthouse with a view, 2,5 floors, city heart",4,17,230,230,35,nightly,3,Geheel loft,Gehele woning/appartement,entire_home,Geheel loft,0,2803397
1,3,3,Amsterdam,EUR,16737665,false,true,true,false,false,false,52.354099297070185,4.92322162125084,Stylish 3 BR apartment in hip Amsterdam East.,4,11,230,230,1,nightly,23,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,109867631
2,3,6,Enspijk,EUR,4200617,false,true,true,false,false,false,51.885670530300736,5.211982493149505,Country House with large garden,6,55,225,225,2,nightly,7,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,21794022
1,2,2,Amsterdam,EUR,24016519,false,true,true,false,false,false,52.353395158254834,4.881641029691055,Luxurious apartment with large roof terrace,4,19,225,225,1,nightly,4,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,180740832
1,2,2,Amsterdam,EUR,29017704,false,true,true,true,false,true,52.37446865128701,4.892166685425434,Quiet 2 bedroom Appt Historical Centre,2,23,225,225,1,nightly,0,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,60048976
1.5,1,1,Amsterdam,EUR,20522198,false,true,false,false,false,false,52.3546528688023,4.883983598197519,"Spacious, modern apartment close to Museum Square",2,14,225,225,1,nightly,1,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,68678448
1.5,2,2,Amsterdam,EUR,8954088,false,true,true,false,false,false,52.346695127998935,4.8614646274979805,BEAUTIFUL apartment (3 floors!) in OUD-ZUID!,4,23,229,229,1,nightly,6,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,21386257
1,2,2,Amsterdam,EUR,9324749,false,true,true,false,false,false,52.35658894204084,4.896893550529927,"Charming Apartment, perfect location in Amsterdam",4,21,229,229,1,nightly,30,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,48397260
1,1,2,Amsterdam,EUR,28831305,false,true,true,true,false,false,52.38473910241037,4.878704022593024,Stunning loft at Amsterdam canal,3,21,225,225,35,nightly,0,Geheel loft,Gehele woning/appartement,entire_home,Geheel loft,0,37907253
1.5,1,1,Amsterdam,EUR,19418960,false,true,true,false,false,false,52.357010762525306,4.906934958890977,Amazing Dutch experience,2,14,228,228,1,nightly,1,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,1464510
1,2,3,Amsterdam,EUR,782254,false,true,false,false,false,false,52.36987914821885,4.888615498475374,Apartment for FAMILIES in city center | 4P,4,25,230,230,1,nightly,37,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,4125951
1,2,2,Amsterdam,EUR,25710427,false,true,true,false,false,false,52.34538140034787,4.887192103359622,Spacious ground floor apt - GREAT location!,4,12,225,225,36,nightly,4,Geheel herenhuis,Gehele woning/appartement,entire_home,Geheel herenhuis,0,18334011
2,2,2,Amsterdam,EUR,20486263,false,true,true,false,false,false,52.379574,4.892241,Spacious luxury home for 4 people | Historic CITY-CENTRE,4,15,230,230,1,nightly,5,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,65859990
1,2,2,Amsterdam,EUR,18051760,false,true,true,false,false,false,52.36353374909662,4.907524783412054,STUNNING location. next to Amstel!!,4,11,229,229,1,nightly,3,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,107745142
2,2,2,Amsterdam,EUR,23910874,false,true,false,false,false,false,52.40653802614867,4.905415300523711,Modern houseboat,4,23,230,230,2,nightly,0,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,179720169
1,2,2,Amsterdam,EUR,22188513,false,true,true,false,false,true,52.343150563642865,4.902500691997537,Cosy apartment with rooftop (2 bedrooms),4,25,225,225,1,nightly,7,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,3144126
1,2,2,Amsterdam,EUR,17778084,false,true,true,false,false,false,52.35476097759194,4.913421990726829,Beautiful 2-floor Penthouse with Rooftop Terrace,4,17,230,230,1,nightly,12,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,3522528
1,3,3,Amsterdam,EUR,12393242,false,true,false,false,false,false,52.39220088480232,4.941255809739836,Majestic monumental family home - Free parking!,4,33,225,225,2,nightly,0,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,65209496
1.5,4,5,Utrecht,EUR,27099256,false,true,false,false,false,false,52.084784594061965,5.093651297351777,"Utrecht- Herenhuis in het groen, vlak bij CS",6,15,225,225,2,nightly,0,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,11233574
1,1,2,Amsterdam,EUR,20952619,false,true,true,false,false,false,52.38012182485992,4.89278732764667,Contemporary apartment with breathtaking views!,2,19,225,225,1,nightly,6,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,150683505
2,1,2,Amsterdam,EUR,27778745,false,true,false,true,false,false,52.363596705870584,4.887836389778658,Amsterdam Woning,4,17,225,225,2,nightly,0,Privékamer in woning,Privékamer,private_room,Privékamer,0,24449945
2,2,2,Amsterdam,EUR,17900503,false,true,true,false,false,false,52.37510093647688,4.8801417171013926,Beautiful Canal House in the middle of the Jordaan,2,13,225,225,36,nightly,13,Geheel herenhuis,Gehele woning/appartement,entire_home,Geheel herenhuis,0,122652921
1.5,3,4,Heemstede,EUR,23226561,false,true,true,false,false,true,52.35864597569612,4.6126603104831325,Stylish • Sunny • Cosy House. Beach & Amsterdam,6,41,225,225,2,nightly,2,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,4884939
1,2,2,Amsterdam,EUR,8967596,false,true,true,false,false,false,52.36727825610168,4.870287880400982,Modern spacious apartment in 'Old West',4,16,221,221,1,nightly,17,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,12957800
1,1,2,Amsterdam,EUR,9045244,false,true,true,false,false,false,52.378830140511084,4.874443798362084,Loft apartment with a roofterrace close to Jordaan,4,23,225,225,35,nightly,27,Geheel loft,Gehele woning/appartement,entire_home,Geheel loft,0,29693546
1.5,2,3,Aalsmeer,EUR,4552145,false,true,true,false,false,false,52.259510153451195,4.730240048351287,Charming Villa on Lake of Amsterdam,5,20,225,225,38,nightly,31,Gehele bungalow,Gehele woning/appartement,entire_home,Gehele bungalow,0,20071975
1,3,3,Amsterdam,EUR,25702957,false,true,true,false,false,false,52.36666968148799,4.852259408919302,Spacious trendy light apartment with two terraces,4,19,225,225,37,nightly,3,Gehele condo,Gehele woning/appartement,entire_home,Gehele condo,0,7092741
1,2,2,Amsterdam,EUR,22424735,false,true,true,false,false,false,52.352266984967564,4.935178338243819,Spacious newly renovated 2 bedroom apartment,4,18,225,225,1,nightly,7,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,161229349
1,2,2,Amsterdam,EUR,26965067,false,true,true,false,false,true,52.37189236138727,4.861765656825266,Modern and light 2 bedroom apartment in Amsterdam,4,24,225,225,1,nightly,1,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,19159655
1,2,2,Amsterdam,EUR,22670599,false,true,true,false,false,false,52.348025836027844,4.905504890937181,"Spacious, light apartment with canal view",4,14,225,225,1,nightly,5,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,12781730
1,4,5,Diemen,EUR,1176287,false,true,false,false,false,false,52.342757450829,4.963217516969619,"zonnig herenhuis, eind tram 9",5,32,229,229,2,nightly,74,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,4694807
1,3,5,Amsterdam,EUR,25334661,false,true,false,false,false,false,52.3426175382386,4.911306952116551,Spacious & light two floor apartment near RAI,4,14,225,225,1,nightly,1,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,191338090
2,4,4,Amsterdam,EUR,22024097,false,true,true,false,false,false,52.368512347042966,4.8626399017912885,Fantastic & cozy!; FAMILY & COUPLES home!,4,25,229,229,1,nightly,10,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,113977564
1,2,3,Amstelveen,EUR,11619482,false,true,true,false,false,false,52.31053216185008,4.850329219515646,Charming and Picturesque House,4,26,225,225,2,nightly,19,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,38901478
1,2,4,Amsterdam,EUR,21223218,false,true,true,false,false,false,52.36981950999716,4.880105015216788,Real authentic A'dam center home!,4,22,229,229,1,nightly,12,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,84449589
2,2,3,Amsterdam,EUR,21171451,false,true,false,false,false,false,52.392308427063085,4.936205523685835,Authentic Dutch family home,4,18,225,225,60,nightly,0,Geheel huisje,Gehele woning/appartement,entire_home,Geheel huisje,0,14986747
1.5,2,2,Amsterdam,EUR,16852387,false,true,true,false,false,false,52.385267650287396,4.880232579424812,Lovely city apartment with canal view and a piano!,4,15,225,225,1,nightly,12,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,75751560
2,4,4,Amsterdam,EUR,23817410,false,true,true,false,false,false,52.34336310885049,4.871065151369406,Luxe familie woning in het hart van Amsterdam,4,19,230,230,2,nightly,3,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,4157567
1,2,2,Amsterdam,EUR,21959488,false,true,true,false,false,false,52.3633983274877,4.931238068339553,Cozy apartment in Amsterdam East,4,25,225,225,1,nightly,14,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,11697295
1,2,1,Amsterdam,EUR,26403350,false,true,true,false,false,true,52.39420407379278,4.8786564399683945,LOFT 15 MIN BY BIKE TO CITY CENTER,3,12,225,225,1,nightly,1,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,118630782
3,3,12,Eck en Wiel,EUR,5464364,false,true,false,false,false,false,51.97262153875277,5.444089430784704,"""de Bloesemgaard"" in de Betuwe. Tussen fruitbomen.",12,42,228,228,63,nightly,18,Vakantieboerderij,Gehele woning/appartement,entire_home,Vakantieboerderij,0,28341109
1,2,2,Amsterdam,EUR,26884221,false,true,false,false,false,false,52.34517012983056,4.887310477176052,Comfortable apartment next to RAI Amsterdam,4,14,225,225,1,nightly,1,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,87232993
1,1,1,Amsterdam,EUR,6128047,false,true,true,false,false,false,52.361989610312264,4.891439183157057,Beautiful apt in city center!,2,15,230,230,1,nightly,31,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,18268091
